매장명,시도명,구군명,시도코드,구군코드,주소,전화번호,위도,매장코드,관리코드,오픈일자,테마매장여부
마곡사이언스타워R,서울,강서구,01,0103,서울특별시 강서구 마곡동 796-3 마곡사이언스타워,1522-3232,37.5605261,0,1396,20180731,Z9999@T03@T05@T08@T16@T17@T20@T21@T26@T29@T30@T33@T34@T36@@@T37@T39@T41@T42@T56@T57@T64@T65@T69@P90
방화DT,서울,강서구,01,0103,"서울특별시 강서구 방화동 293-4, 293-14, 293-15",1522-3232,37.574456834773024,0,1311,20171213,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@T36@@@T43@T56@T57@T65@T69@T71@T09
마곡나루역,서울,강서구,01,0103,"서울특별시 강서구 마곡동 759-3 보타닉파크타워Ⅰ105,203,204호",1522-3232,37.56813,0,1267,20170907,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@@@T43@T56@T57@T64@T65@T69@T71@P80@T09
마곡GMG,서울,강서구,01,0103,서울특별시 강서구 마곡동 773-2 마곡지엠지타워,1522-3232,37.560487,0,1217,20170510,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@@T43@@T56@T57@T64@T65@T69@T71@P40
가양역,서울,강서구,01,0103,서울특별시 강서구 등촌동 73-1 금부빌딩,1522-3232,37.56164,0,1196,20170331,Z9999@T05@T08@T16@T17@T20@T21@T30@T36@@@@T43@@T56@T57@T65@T69@T71@P80@T09
화곡DT,서울,강서구,01,0103,서울특별시 강서구 화곡동 772-67,1522-3232,37.5350107501795,0,1114,20161011,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@@@T56@T57@T65@T69@T09
화곡동,서울,강서구,01,0103,서울특별시 강서구 화곡동 1073-10,1522-3232,37.540619019726435,0,909,20150327,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@@T43@T55@@T56@T57@T65@T69@T71@T09
염창역,서울,강서구,01,0103,서울특별시 강서구 염창동 282-23,1522-3232,37.547359,0,703,20131213,Z9999@@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@@T43@@T56@T57@T65@T69@T71@P80@T09
발산역,서울,강서구,01,0103,서울특별시 강서구 등촌동 678-14 그랜드마트,1522-3232,37.56033524296544,0,731,20140207,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T43@T56@T57@T65@T69@T71@P80@T09
까치산역,서울,강서구,01,0103,서울특별시 강서구 화곡동 343-1번지,1522-3232,37.5323235082489,0,549,20120905,Z9999@@T05@T08@T16@T17@T20@T21@T30@T34@@@@T43@T51@@T56@T57@T63@T65@T69@T71@P80@P90@T09
마곡코엑스,서울,강서구,01,0103,"서울특별시 강서구 마곡동 767, 르웨스트시티 제본동 제1층 샵4/5호",1522-3232,37.5653031840314,0,2479,20251128,T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T55@T56@T57@T65@T69@T71@P90@T09
염창대로,서울,강서구,01,0103,"서울특별시 강서구 염창동 260, 101호",1522-3232,37.5485479128966,0,2288,20240628,T05@T08@T16@T17@T20@T30@T34@T36@T43@T56@T57@T65@T69@T71@P90
발산역5번출구,서울,강서구,01,0103,"서울특별시 강서구 내발산동 647 DH647, 1층 일부",1522-3232,37.5579224739977,0,2196,20231013,T05@T08@T16@T17@T20@T21@T30@T34@@T43@T51@T55@@T56@T57@T65@T69@T71@P80@T09
양천향교역,서울,강서구,01,0103,서울특별시 강서구 마곡동 776-2 마곡센트럴대방디엠시티오피스텔 121-1 121-2호,1522-3232,37.56785182406142,0,2496,20251224,T05@T08@T16@T17@T20@T21@T30@T34@T43@T51@T56@T57@T64@T65@T67@T69@T71@P80@T09
화곡역8번출구,서울,강서구,01,0103,"서울특별시 강서구 화곡동 1051-22, 1층 일부",1522-3232,37.54227920628,0,2013,20220801,Z9999@T02@T05@T08@T16@T17@T20@T21@T30@T34@@T43@T51@@T56@T57@T64@T65@T69@T71
강서우장산,서울,강서구,01,0103,"서울특별시 강서구 화곡동 1013-3 우장산역 해링턴 타워, 116/117/118/119/120호",1522-3232,37.54661114997271,0,2003,20220712,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T51@@T56@T57@T65@T69@T71@P90@T09
등촌대로,서울,강서구,01,0103,서울특별시 강서구 염창동 274-17 센터스퀘어,1522-3232,37.5504921817371,0,1771,20210303,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T43@T56@T57@T65@T69@T71@P90@T09
마곡보타닉게이트,서울,강서구,01,0103,서울특별시 강서구 마곡동 779,1522-3232,37.56910032273387,0,2393,20250417,T05@T08@T16@T17@T20@T30@T34@T36@T43@T51@@T56@T57@T63@T64@T65@T69@T71@P90@T09
가양역사거리,서울,강서구,01,0103,"서울특별시 강서구 등촌동 628-9 가양더스카이벨리5차 지식산업센터 101, 102, 114,~117호",1522-3232,37.56007,0,1839,20210806,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@T51@@T56@T57@T64@T65@T69@T71@P80@P90@T09
원그로브,서울,강서구,01,0103,서울특별시 강서구 마곡동769 WB115호,1522-3232,37.56124715192089,0,2407,20250523,Z9999@T05@T08@@T16@T17@@T20@T21@T30@T34@T36@T51@T56@T57@T63@T65@P80@T09
내발산,서울,강서구,01,0103,"서울특별시 강서구 내발산동 668, 101/102호",1522-3232,37.55467,0,1903,20211209,T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@@T56@T57@T65@T69@T71@P90@T09
마곡웰튼,서울,강서구,01,0103,"서울특별시 강서구 마곡동 759-2, 104/105/106호",1522-3232,37.5671428910102,0,1940,20220323,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T51@T56@T57@T64@T65@T69@T71@T09
김포공항국내선,서울,강서구,01,0103,서울특별시 강서구 공항동 1373-5 김포공항 국내선터미널 3층,1522-3232,37.55912618463173,0,2518,20260123,T05@T16@T17@T18@T20@T27@T30@T34@T51@T56@T57@T63@T64@@@T69@P10
김포공항DT,서울,강서구,01,0103,서울특별시 강서구 방화동 645-6,1522-3232,37.56627942080141,0,1998,20220714,T01@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@T56@T57@T65@T69@T71@T09
강서NC,서울,강서구,01,0103,"서울특별시 강서구 등촌동 689 엔씨백화점 1F, 일부",1522-3232,37.55978002533287,0,1864,20210915,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@T56@T57@T64@T65@T69@T71@P40@P90@T09
김포공항국제선,서울,강서구,01,0103,서울특별시 강서구 방화동 886 (면세구역 내 35번 게이트 옆),1522-3232,37.56604490355177,0,2378,20250207,T05@T18@T30@T34@T36@T51@T56@T57@T63@T64@T69@P10
마곡케이스퀘어,서울,강서구,01,0103,"서울특별시 강서구 마곡동 768-1, 1층 일부",1522-3232,37.562374500980084,0,2394,20250416,T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T57@@@T64@T65@T69@T71@P80@T09
마곡나루공원,서울,강서구,01,0103,서울특별시 강서구 마곡동 743-1,1522-3232,37.567007,0,1783,20210415,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@@T56@T57@T65@T69@T71@P80@P90@T09
송정역,서울,강서구,01,0103,"서울특별시 강서구 공항동 32-3, 1층 일부",1522-3232,37.56105570786667,0,2194,20231011,T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T51@@@T55@T56@T57@T65@T69@T71@P80@P90
강서구청사거리,서울,강서구,01,0103,서울특별시 강서구 화곡동 1111 SJ라벨라,1522-3232,37.5549266,0,1769,20210224,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T43@@T56@T57@T65@T69@T71@P90@T09
낙성대역,서울,관악구,01,0104,서울특별시 관악구 봉천동 1660-1,1522-3232,37.477760129939064,0,1546,20190927,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@@T56@T57@T65@T69@T71@P80@P90
관악서울대입구R,서울,관악구,01,0104,서울특별시 관악구 봉천동 856-6 BS타워,1522-3232,37.47932480888598,0,1500,20190531,Z9999@T03@T05@T08@T16@T17@T20@T21@T26@T29@T30@T33@@@T37@T39@T41@T42@T56@T57@T65@T69@P20@P80@P90
신림DT,서울,관악구,01,0104,"서울특별시 관악구 신림동 564-12, 564-11",1522-3232,37.480935,0,1292,20180208,Z9999@T01@T05@T08@T16@T17@T20@T30@@@T43@T56@T57@T65@T69@T71@P90
서울대역,서울,관악구,01,0104,서울특별시 관악구 봉천동 861-6,1522-3232,37.48166265091104,0,1143,20161209,Z9999@T05@T08@T16@T17@T20@@T30@@T36@@T43@T56@T57@T65@T69@T71@P20@P80@P90
낙성대DT,서울,관악구,01,0104,서울특별시 관악구 봉천동 1657-3,1522-3232,37.476243169019526,0,1094,20160729,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@@T36@T56@T57@T65@T69@P80@P90
사당,서울,관악구,01,0104,서울특별시 관악구 남현동 1060-10,1522-3232,37.4760559,0,733,20140213,Z9999@@T05@T08@T16@T17@T20@T21@T30@T36@@@@T51@T56@T57@T64@T65@T69@P80
보라매대교빌딩,서울,관악구,01,0104,서울특별시 관악구 봉천동 729-21 대교타워 1층,1522-3232,37.491449,0,639,20130709,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@@T56@T57@T64@T65@T69@T71@T09
신림,서울,관악구,01,0104,서울특별시 관악구 신림동 1432-71번지,1522-3232,37.48609493,0,24,20090317,T05@T08@T16@T17@T20@T21@T30@T34@@@T43@T51@T57@T65@T69@T71@P80@P90
신림타임스트림,서울,관악구,01,0104,서울특별시 관악구 신림동 1641-2번지 타임스트림 1층,1522-3232,37.48407101920536,0,30,20090227,Z9999@T05@T08@T16@T17@T20@@T30@@@T56@T57@T64@T65@T69@P40@P80@P90@T09
서울대입구역,서울,관악구,01,0104,서울특별시 관악구 봉천동 869-1,1522-3232,37.481207389699065,0,468,20120106,Z9999@T05@T08@T16@T17@T20@T30@T36@@@T43@@T56@T57@T64@T65@T69@T71@P20@P80@P90
신림녹두거리,서울,관악구,01,0104,서울특별시 관악구 신림동 1747 센터스퀘어 서울대점,1522-3232,37.470488195804656,0,2453,20250829,Z9999@T05@T08@T16@T17@T20@T30@T34@T36@@T43@T51@T56@T57@T65@T69@T71@P90@T09
서울대입구역8번출구,서울,관악구,01,0104,서울특별시 관악구 봉천동 852-5,1522-3232,37.4812061,0,2143,20230714,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T51@T56@T57@T65@T69@T71@P20@P80
봉천역,서울,관악구,01,0104,서울특별시 관악구 봉천동 927-5 청운빌딩,1522-3232,37.4820375340064,0,1950,20220429,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@T56@T57@T64@T65@T69@T71@P80@P90
봉천현대시장,서울,관악구,01,0104,"서울특별시 관악구 봉천동 465-2, 1층 101~104호",1522-3232,37.48665266827689,0,2342,20241106,Z9999@T05@T08@T16@T17@T20@T30@T34@T36@T43@T51@T56@T57@T65@T69@T71@P90
낙성대역7번출구,서울,관악구,01,0104,"서울특별시 관악구 봉천동 1687-13, 1687-14 더블유타워 1층 일부",1522-3232,37.4771331,0,2537,20260327,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T55@T56@T57@T64@T65@T67@T69@T71@P70@P80
건국대,서울,광진구,01,0105,서울특별시 광진구 화양동 5-45,1522-3232,37.5415474727422,0,1544,20191004,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@T43@@T56@T57@T64@T65@T69@T71@P20@P80@P90
어린이대공원역,서울,광진구,01,0105,서울특별시 광진구 군자동 236,1522-3232,37.551946,0,1458,20190115,Z9999@T05@T08@T16@T17@T20@T30@@@T43@@T56@T57@T65@T69@T71@P20@P80@P90
아차산역,서울,광진구,01,0105,서울특별시 광진구 구의동 75-19,1522-3232,37.55062116262961,0,1414,20180912,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@T43@@T56@T57@T65@T69@T71@P80@P90
올림픽대교북단,서울,광진구,01,0105,서울특별시 광진구 구의동 200-2,1522-3232,37.541129,0,1278,20170926,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T56@T57@T65@T69@P90
구의DT,서울,광진구,01,0105,"서울특별시 광진구 구의동 67-36,37,7",1522-3232,37.54529838924125,0,921,20150429,Z9999@T01@T05@T08@T16@T17@T20@@T30@T34@T36@@T43@T56@T57@T65@T69@T71@P90@T09
자양사거리,서울,광진구,01,0105,서울특별시 광진구 자양동 779,1522-3232,37.5371158,0,882,20150115,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@T43@T51@T56@T57@T65@T69@T71@P80@P90@T09
군자역,서울,광진구,01,0105,서울특별시 광진구 군자동 478-5 중앙빌딩,1522-3232,37.557026068940765,0,761,20140411,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T43@T51@@T56@T57@T65@T69@T71@P80@P90
광나루,서울,광진구,01,0105,"서울특별시 광진구 광장동 329-1 1,2층",1522-3232,37.5473711178786,0,659,20130829,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@T43@T51@@T56@T57@T65@T69@T71@P20@P80@P90
건대스타시티,서울,광진구,01,0105,"서울특별시 광진구 자양동 227-7  1층 19,20,21호",1522-3232,37.538544,0,139,20070319,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T43@@T57@T65@T69@T71@P40@P80@P90@T09
건대입구,서울,광진구,01,0105,서울특별시 광진구 화양동 5-47,1522-3232,37.5406604,0,297,20090924,T05@T08@T16@T17@T20@T21@T30@@T57@T69@P20@P80
광장,서울,광진구,01,0105,서울특별시 광진구 광장동 582,1522-3232,37.54261257747251,0,517,20120515,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@@T56@T57@T63@T65@T69@T71@P90
건국클래식,서울,광진구,01,0105,"서울특별시 광진구 자양동 227-342 더 클래식500  1층 C102,103호",1522-3232,37.538466,0,528,20120629,Z9999@T05@T08@T16@T17@T20@T21@T30@T36@@T43@@T56@T57@T65@T69@T71@P80@P90@T09
건대로데오,서울,광진구,01,0105,서울특별시 광진구 자양동 8-8 더포디엄830,1522-3232,37.5407966413791,0,2454,20250829,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T43@T51@T56@T57@T64@T65@T67@T69@T71@P80
